Y,X,OBJECTID,ZONE,DESCRIPTIO,Zone_label,General_Zo,SHAPE_Leng,SHAPE_Area,Comy_detec,wd100,wd200,wd300,wd400,wd500,egc100,egc200,egc300,egc400,egc500,betcen100,betcen200,betcen300,betcen400,betcen500
5925634.4494403,1752365.67594734,2930,542,Residential 4B,4B,Residential 1 - 7,141.35569,872.40414,8,482.20331,4001.16090,10546.23355,23394.78031,39407.31380,0.05338,0.35828,0.47811,0.65981,0.63359,94.75556,13985.15890,41194.02105,25037.09779,25405.21013
5925630.67094928,1758416.91845232,2931,101,Business 1,1,Business 1 - 12,130.87519,1044.89134,25,0.00000,997.80277,3125.32978,9682.46849,22691.99295,0.00000,0.00483,0.01497,0.03740,0.04731,0.00000,2174.00000,22215.92143,4039.86719,55737.59711
5925608.85774881,1758059.93233028,2932,541,Residential 4A,4A,Residential 1 - 7,267.46252,4068.22392,25,613.11794,2698.02477,7633.09312,11825.97674,16467.08319,0.05004,0.10610,0.09971,0.07629,0.05846,18.66667,10917.06768,6199.02689,6116.73031,5123.80572
5925621.83241482,1754128.4235762,2933,541,Residential 4A,4A,Residential 1 - 7,163.61312,1618.62694,0,257.75710,2955.45970,9548.15467,17941.22344,30585.17006,0.00939,0.11946,0.15049,0.18391,0.20163,0.00000,54802.54406,81568.75172,160396.05690,24210.56243
5925579.38061668,1754681.68428532,2934,522,Residential 2B,2B,Residential 1 - 7,492.94705,12572.81124,0,187.12998,1651.27489,5521.03798,8993.00036,23501.56676,0.00320,0.01861,0.05303,0.09077,0.17816,0.00000,55358.13942,41948.89220,15810.62863,128593.70370
5925551.49583206,1752857.08257617,2935,542,Residential 4B,4B,Residential 1 - 7,613.27993,15074.09025,8,150.26794,2748.92109,8311.94416,18187.47205,38053.12777,0.00351,0.08556,0.19198,0.37234,0.47514,0.00000,37235.90887,53371.76298,23996.70898,112530.83170
5925550.48496152,1753053.70975873,2936,542,Residential 4B,4B,Residential 1 - 7,478.61211,8798.06159,8,171.49868,1946.57505,7413.57229,15633.36597,32099.97995,0.00216,0.02722,0.08750,0.20294,0.30815,0.00000,25362.02112,181134.94390,29654.98943,73447.45233
5925625.01354719,1754160.51342165,2937,541,Residential 4A,4A,Residential 1 - 7,119.51602,865.92774,0,228.07324,2514.69387,8822.60798,18687.98069,30461.30466,0.00939,0.11223,0.14345,0.18766,0.20213,0.00000,39160.77866,68494.58157,58486.62647,38964.11812
5925576.84501699,1753352.83043198,2938,522,Residential 2B,2B,Residential 1 - 7,324.34849,5410.77876,8,0.00000,1790.10042,6390.40701,13478.88331,27422.13760,0.00000,0.02609,0.05195,0.10144,0.17494,0.00000,205871.45890,230879.41310,81748.50899,92499.11851
5925482.05523053,1753603.79109035,2939,31,Recreation 1,1,Recreation 1 - 4,1329.62450,48868.00513,8,0.00000,0.00000,4586.23457,12836.58066,29004.78968,0.00000,0.00000,0.02893,0.07911,0.15539,0.00000,0.00000,68770.25406,96059.53669,93455.62434
5925338.15501513,1758849.78195033,2940,31,Recreation 1,1,Recreation 1 - 4,2341.59970,32901.66959,33,198.57665,824.87234,3705.47110,10205.64787,15734.04214,0.00216,0.00739,0.01642,0.02997,0.03198,0.00000,5.69420,95817.21634,1329798.22100,133520.97080
5925604.4135866,1750898.16393967,2941,542,Residential 4B,4B,Residential 1 - 7,179.95870,2054.42952,22,0.00000,3073.98601,6710.76922,15329.58633,30771.05652,0.00000,0.03671,0.05529,0.10014,0.13491,0.00000,38756.28996,16683.00129,22591.99019,7430.48754
5925613.27774365,1750725.95933231,2942,32,Recreation 2,2,Recreation 1 - 4,155.80005,1354.20658,22,300.52818,2164.95964,6327.74640,11383.18770,22400.99690,0.00773,0.03524,0.04419,0.07506,0.09813,24.00000,2486.27747,19938.97371,2221.90015,12000.57723
5925564.86961358,1752049.97942313,2943,542,Residential 4B,4B,Residential 1 - 7,432.73883,8066.46868,8,133.66808,1298.31226,8557.53749,16074.57236,29554.33561,0.00350,0.07842,0.30479,0.37975,0.42140,0.00000,1957.05862,7359.27040,79092.89334,3194.72019
5925351.34093792,1753310.17653684,2944,521,Residential 2A,2A,Residential 1 - 7,1579.71769,32614.56967,8,0.00000,902.18620,5585.82332,13821.28566,25915.54513,0.00000,0.01253,0.04444,0.10327,0.17253,0.00000,6516.24424,278007.33020,50160.92340,62598.16742
5925549.97467622,1754192.98954411,2945,542,Residential 4B,4B,Residential 1 - 7,674.59591,20547.81297,0,539.58396,1558.27173,8136.89185,20792.87017,30980.88639,0.01217,0.04494,0.10998,0.18724,0.20708,8.00000,1842.01184,234632.80800,79529.79704,42708.01044
5925486.2167956,1753246.67243725,2946,522,Residential 2B,2B,Residential 1 - 7,854.56961,33106.15161,8,0.00000,2534.83224,5050.78041,16632.25070,24868.64578,0.00000,0.03250,0.05144,0.15398,0.19476,0.00000,160125.26580,6477.00105,115974.99240,44181.75245
5925494.75700743,1759037.99681645,2947,541,Residential 4A,4A,Residential 1 - 7,953.90899,33792.76865,33,0.00000,823.27029,3268.53574,6133.01144,12135.25609,0.00000,0.00542,0.01243,0.01594,0.02173,0.00000,584.00000,169694.60860,156517.24230,35657.30818
5925607.13819601,1752354.65566068,2948,542,Residential 4B,4B,Residential 1 - 7,125.00243,842.83619,8,658.27637,3420.46877,12247.83534,24486.35157,38784.53185,0.07072,0.37006,0.54289,0.68877,0.63888,640.19683,8384.53458,155096.54780,22042.44887,18103.46586
5925543.35231854,1750732.18749373,2949,542,Residential 4B,4B,Residential 1 - 7,530.81757,15804.85513,22,322.49854,2250.16645,4678.40665,11353.06156,21908.93428,0.00973,0.03448,0.03795,0.07700,0.10463,30.00000,5916.66743,5421.75717,2234.57392,6954.37454
5925487.7636703,1756139.4744211,2950,522,Residential 2B,2B,Residential 1 - 7,731.13697,20438.77976,0,0.00000,1784.00766,5495.24340,18203.09298,34260.29455,0.00000,0.06482,0.15156,0.36562,0.48195,0.00000,3863.15846,27238.97744,58091.12163,36946.24662
5925453.27314761,1752511.16953649,2951,521,Residential 2A,2A,Residential 1 - 7,2535.33230,49892.73818,8,836.88829,2964.31679,14599.16730,23266.56413,41179.27270,0.08565,0.30030,0.64963,0.69881,0.68189,160.00000,3390.63797,24569.32395,25172.75579,26295.06927
5925568.32785465,1750614.75135768,2952,522,Residential 2B,2B,Residential 1 - 7,308.91954,5556.25533,22,411.23755,1544.70950,5407.18068,9968.25640,17301.31825,0.01444,0.03018,0.03714,0.06141,0.07806,14.00000,489.63752,6182.02967,2481.18700,1428.52140
5925318.47746671,1754874.5690492,2953,31,Recreation 1,1,Recreation 1 - 4,5510.18970,219015.50913,0,0.00000,2001.42197,7651.56409,14258.58811,31180.68342,0.00000,0.04053,0.12745,0.23511,0.37573,0.00000,51759.96911,176830.76400,78010.87080,39077.63030
5925578.50365623,1755052.66977686,2954,541,Residential 4A,4A,Residential 1 - 7,315.93478,4411.85127,0,159.09293,3220.35585,8981.72107,18692.45515,32226.21828,0.00656,0.10278,0.23668,0.38991,0.49225,0.00000,80007.52544,5567.89898,56841.80811,19694.25734
5925581.28775969,1758892.5425425,2955,31,Recreation 1,1,Recreation 1 - 4,117.53280,282.64772,33,132.38860,469.31703,3028.65027,6608.47001,13062.08989,0.00216,0.00236,0.01022,0.01415,0.02038,0.00000,294.00000,943013.38410,27940.01179,241030.77040
5925542.49183005,1758832.99338776,2956,31,Recreation 1,1,Recreation 1 - 4,264.47234,3086.19744,33,132.38860,132.38860,3024.89111,5026.96412,12094.99475,0.00216,0.00109,0.01022,0.01257,0.02057,0.00000,0.00000,943013.38410,7237.88661,384859.19230
5925572.44772096,1755532.91634663,2957,5611,Residential 6A1,6A1,Residential 1 - 7,210.39056,2095.37209,0,95.52308,3782.10604,12652.23892,27113.96346,50214.19067,0.00456,0.32159,0.59436,0.85989,0.93796,0.00000,11086.76627,41382.27217,160738.20920,10086.56058
5925505.01909922,1758172.06476474,2958,541,Residential 4A,4A,Residential 1 - 7,574.42275,19186.86909,25,189.70556,2428.52262,5925.03110,11048.70367,17372.92524,0.00717,0.05847,0.06654,0.05968,0.04999,0.00000,1727.24807,10124.42671,6409.40707,21854.58685
5925501.05595929,1751238.28925006,2959,521,Residential 2A,2A,Residential 1 - 7,524.66540,8303.47570,22,529.91156,2746.29658,6067.88118,12259.15529,20164.37785,0.01788,0.05876,0.07122,0.10742,0.12806,31.00000,4794.40654,11293.96418,4453.23849,4002.75135
5925562.33556808,1752319.13529393,2960,542,Residential 4B,4B,Residential 1 - 7,263.86807,2810.17971,8,667.53928,3660.12335,12444.72278,24083.07124,36472.96994,0.08071,0.43001,0.57682,0.68760,0.62149,240.80873,2193.34198,66834.04949,30242.81785,16220.43158
5925512.46489978,1753132.94130831,2961,542,Residential 4B,4B,Residential 1 - 7,407.13155,8669.92014,8,171.49868,2065.38487,7020.84287,14093.67706,28590.92758,0.00216,0.03187,0.08360,0.17002,0.26202,0.00000,16114.36058,147318.95060,71148.85180,86260.49662
5925405.72939031,1751241.8706939,2962,522,Residential 2B,2B,Residential 1 - 7,1833.22613,25447.03877,22,756.31063,2513.37849,7152.09119,15265.26982,26067.22073,0.02682,0.06192,0.08323,0.12977,0.15834,51.00000,77112.53775,21526.49266,8704.31781,5988.14037
5925509.08156368,1751321.43896918,2963,542,Residential 4B,4B,Residential 1 - 7,403.64965,7846.07728,22,363.56403,2824.36375,6866.58810,9743.92403,22514.18162,0.01479,0.05265,0.07192,0.08916,0.12865,7.00000,72063.88760,63810.88703,2044.31663,43798.77940
5925526.85588537,1751080.61005533,2964,542,Residential 4B,4B,Residential 1 - 7,379.29084,8554.15946,22,319.65184,1923.78812,6959.69576,17581.40045,31366.01775,0.00810,0.03654,0.07134,0.13122,0.15691,8.00000,24467.49910,18274.10896,42943.72848,24586.94022
5925504.5965045,1752410.20627277,2965,522,Residential 2B,2B,Residential 1 - 7,456.28498,12474.98014,8,133.53298,5703.57358,12006.01527,26503.84383,38136.37083,0.00570,0.50917,0.60609,0.75359,0.66049,0.00000,32742.74843,10363.75294,62890.59179,21032.15485
5925423.81392062,1750973.2971375,2966,542,Residential 4B,4B,Residential 1 - 7,840.01066,35353.18718,22,0.00000,1905.79327,7583.25353,22494.63397,33490.97495,0.00000,0.03206,0.07790,0.15477,0.16543,0.00000,22192.28154,54170.13250,23317.49371,15680.08600
5925569.34778222,1757993.16209569,2967,31,Recreation 1,1,Recreation 1 - 4,39.08218,52.52836,25,753.28140,2295.38326,7304.57040,10844.59810,13415.20174,0.05907,0.10372,0.09750,0.07325,0.05085,141.00000,2301.06768,5703.07584,3136.09971,140.09048
5925530.10375967,1755517.53703824,2968,541,Residential 4A,4A,Residential 1 - 7,443.17651,4040.09274,0,245.91024,4571.37510,10853.64335,24839.93373,51790.30931,0.01259,0.42178,0.55990,0.83529,0.96570,126.00000,23542.25750,38649.63357,58032.40285,19663.06234
5925481.00466755,1755586.90656147,2969,5611,Residential 6A1,6A1,Residential 1 - 7,435.71089,7845.45541,0,341.77768,4046.42175,11462.44516,25866.85345,50140.06104,0.01485,0.44040,0.65328,0.93176,0.99968,1050.35895,15965.55069,116589.81370,38434.87376,11924.89821
5925548.13186976,1758037.50753829,2970,541,Residential 4A,4A,Residential 1 - 7,152.81413,1300.31558,25,483.81938,2271.73127,6144.63500,10963.16632,14546.75739,0.04632,0.09604,0.08769,0.06950,0.05188,65.00000,3228.11144,4395.95838,2827.99651,4198.30642
5925504.06544726,1755252.65288288,2971,541,Residential 4A,4A,Residential 1 - 7,318.06013,4917.93557,0,564.97654,3713.91516,11799.34468,21751.46868,35262.81967,0.07517,0.34154,0.45698,0.61180,0.67080,275.20952,7731.66430,62188.10217,45066.45517,20766.80863
5925454.29521196,1755340.44680225,2972,522,Residential 2B,2B,Residential 1 - 7,1106.90375,14325.22328,0,996.00659,3571.53296,10862.83155,21573.20115,41450.66352,0.14742,0.37767,0.48868,0.65674,0.78451,685.64762,12106.40189,23110.06115,16242.70623,27487.31446
5925540.57264648,1755302.92012457,2973,541,Residential 4A,4A,Residential 1 - 7,177.35701,1871.95507,0,702.66702,3301.94819,11324.27372,23526.79595,38086.45588,0.11401,0.35014,0.47485,0.69538,0.73603,103.41905,7478.54756,19894.54646,35611.28606,16714.10416
5925497.93407443,1753811.78810014,2974,32,Recreation 2,2,Recreation 1 - 4,605.55828,16107.56675,0,0.00000,2161.97206,3128.21261,16573.55683,31631.49770,0.00000,0.03155,0.03491,0.13148,0.18389,0.00000,68299.51161,4038.49534,89774.01268,33863.10290
5925492.84369883,1751457.83965959,2975,542,Residential 4B,4B,Residential 1 - 7,570.01092,15537.86539,22,0.00000,2314.09272,4785.92649,10306.56205,22124.35959,0.00000,0.03423,0.04741,0.07800,0.12140,0.00000,48161.19513,546.15424,20805.88086,48538.76558
5925531.37344636,1752744.71752695,2976,542,Residential 4B,4B,Residential 1 - 7,153.29539,1417.11392,8,308.39679,3465.62255,9718.10103,20526.23858,40300.64462,0.01325,0.16069,0.32437,0.49600,0.57713,0.00000,42363.23361,51091.62423,42063.31191,18859.67995
5925449.1256023,1755672.12172601,2977,5611,Residential 6A1,6A1,Residential 1 - 7,718.77456,14049.48973,0,366.14569,4438.76240,14217.01427,27475.35215,46424.84033,0.01386,0.52245,0.83735,0.99421,0.96905,1086.35895,39777.65524,74559.96062,27166.64204,9517.88592
5925489.51186647,1754023.40076048,2978,542,Residential 4B,4B,Residential 1 - 7,482.72639,12575.67632,0,163.35251,3033.26831,5462.31679,18525.96572,32231.64679,0.00216,0.05109,0.06561,0.17249,0.20739,0.00000,121843.66250,28397.91521,88527.75807,60114.84862
5925472.01606665,1754387.04433887,2979,541,Residential 4A,4A,Residential 1 - 7,558.36024,16084.67623,0,0.00000,2827.24187,5336.51162,13064.64782,30270.51540,0.00000,0.03050,0.06410,0.11985,0.19994,0.00000,72236.90291,1973.62699,67135.82688,41115.60249
5925513.77247411,1755098.87500282,2980,541,Residential 4A,4A,Residential 1 - 7,227.36303,2919.98178,0,457.19503,2021.46981,11611.81446,17187.66628,33003.72559,0.02074,0.12549,0.32395,0.40262,0.52186,126.00000,5563.48039,161703.57470,27488.76360,24824.57911
5925527.22670356,1752308.03930285,2981,542,Residential 4B,4B,Residential 1 - 7,217.23116,2276.14717,8,663.10534,3124.73217,11464.65317,26165.29644,37145.42116,0.10525,0.41112,0.57788,0.72952,0.63285,569.74365,1049.73585,2541.90535,56729.13650,21272.79763
5925524.99606394,1755353.26339934,2982,541,Residential 4A,4A,Residential 1 - 7,143.73283,1266.23159,0,530.78456,3890.49040,8864.73054,22515.88296,42430.87197,0.12283,0.41197,0.45893,0.70888,0.81481,1.73333,27690.54623,3203.44136,13046.72165,26432.61933
5925529.01681216,1754886.18696157,2983,522,Residential 2B,2B,Residential 1 - 7,138.89950,948.89266,0,217.29072,1469.83849,4375.65510,15724.61250,31965.23454,0.00482,0.02726,0.07840,0.22892,0.35308,2.00000,54020.93575,21316.27840,168205.09120,57264.55692
5925496.6759899,1752700.26054681,2984,542,Residential 4B,4B,Residential 1 - 7,255.25389,4055.97517,8,413.02328,3629.88597,9497.61334,21978.70859,41637.87651,0.02479,0.21795,0.36946,0.56433,0.61763,116.00000,4918.04225,13125.31735,45306.65527,25917.57544
5925364.43165011,1758346.46718296,2985,541,Residential 4A,4A,Residential 1 - 7,951.85769,55486.72624,25,0.00000,319.13651,4656.14629,7503.47190,12980.84606,0.00000,0.00307,0.02386,0.02977,0.02915,0.00000,0.00000,11257.83631,1339.84030,94814.84412
5925517.17174972,1758030.72045422,2986,541,Residential 4A,4A,Residential 1 - 7,108.64271,734.81575,25,530.16288,2478.32817,5309.31226,10820.28784,17357.32256,0.04632,0.08953,0.07692,0.06784,0.05313,65.00000,5078.27308,2249.15739,2629.12283,33119.73564
5925306.0798925,1751898.08777166,2987,542,Residential 4B,4B,Residential 1 - 7,2467.03949,95052.83458,8,0.00000,1830.69928,6375.60158,12533.52920,28085.08727,0.00000,0.03176,0.06595,0.14892,0.27615,0.00000,310098.19540,103834.65980,63765.66405,35357.48163
5925512.10578026,1755379.74664756,2988,541,Residential 4A,4A,Residential 1 - 7,111.82596,669.78572,0,940.01656,3030.55847,9475.41798,23438.86040,42286.38760,0.15491,0.37536,0.50143,0.73129,0.82408,536.25714,4167.94787,10397.60714,15107.40403,25084.08796
5925506.36173181,1752082.25256406,2989,542,Residential 4B,4B,Residential 1 - 7,255.83376,2023.48839,8,217.85120,1870.22290,9660.23998,16810.34776,32129.94447,0.00622,0.15918,0.35887,0.44114,0.47046,10.00000,269.28479,29718.15918,2185.73015,14125.25135
5925469.13085265,1759969.0753219,2990,522,Residential 2B,2B,Residential 1 - 7,429.22360,10785.51174,33,147.43857,1374.54080,1910.49671,4003.38806,4967.04216,0.00382,0.00928,0.00519,0.00701,0.00557,0.00000,1339.00000,3165.66709,34.22970,3299.16874
5925504.32176944,1750589.37249417,2991,522,Residential 2B,2B,Residential 1 - 7,260.03674,2701.32692,22,396.62556,1622.81967,3120.61205,9495.15538,16970.37716,0.01444,0.02895,0.02623,0.05928,0.07508,14.00000,75.19657,433.28403,1930.26648,1898.73798
5925468.39915056,1753944.51858069,2992,5621,Residential 6B1,6B1,Residential 1 - 7,297.23670,4943.75773,0,163.35251,1609.40458,5791.74754,13731.27594,35416.01330,0.00216,0.02800,0.06572,0.13245,0.21637,0.00000,4090.50633,138310.63800,62821.62685,76865.02297
5925484.45584438,1754751.32346224,2993,522,Residential 2B,2B,Residential 1 - 7,744.90943,19781.49649,0,0.00000,1077.18913,5524.07427,12514.10924,22496.57998,0.00000,0.01390,0.05039,0.11649,0.20301,0.00000,10625.53601,94923.06459,60924.03740,12346.46794
5925371.60061887,1755490.119921,2994,522,Residential 2B,2B,Residential 1 - 7,1189.63609,22061.96372,0,386.20780,2707.11038,13420.66426,26505.97176,47580.19327,0.01582,0.27059,0.67914,0.88551,0.95470,305.15386,47073.93884,186735.52610,25512.56443,22123.87807
5925502.14165652,1755397.93046108,2995,541,Residential 4A,4A,Residential 1 - 7,108.83509,631.22282,0,824.63354,3439.91655,8321.26945,25133.07394,45221.23639,0.13664,0.40057,0.47960,0.79854,0.87863,348.97143,11976.19664,5996.81362,37814.57854,38468.71794
5925515.6705899,1754882.2010929,2996,32,Recreation 2,2,Recreation 1 - 4,86.65023,75.71655,0,27.86328,1498.18755,4434.36797,15034.49098,33112.00991,0.00320,0.02726,0.07840,0.21541,0.34863,0.00000,54020.93575,21316.27840,130790.72230,74834.03433
5925430.48488705,1754270.85267484,2997,542,Residential 4B,4B,Residential 1 - 7,706.13052,14271.53232,0,378.49029,1374.29072,6273.84842,15954.13947,32704.95589,0.00773,0.03294,0.07644,0.14741,0.22263,6.00000,7880.31728,9139.66827,68860.94918,58318.47405
5925478.6808696,1755789.77720876,2998,541,Residential 4A,4A,Residential 1 - 7,295.59314,4516.77820,0,261.73945,3256.95127,12605.84813,30048.38453,44689.86387,0.01336,0.43921,0.73798,0.95852,0.91782,297.35556,23086.38746,16996.52273,44178.51248,14088.59295
5925455.82165198,1755431.67506772,2999,541,Residential 4A,4A,Residential 1 - 7,380.55534,5910.21521,0,797.89170,4571.61950,9745.15800,22465.64722,45654.74812,0.09393,0.46602,0.52628,0.78068,0.89482,1400.00000,36405.18464,32886.07458,26451.43403,15343.53802
5925462.26629475,1750531.55679274,3000,522,Residential 2B,2B,Residential 1 - 7,294.98853,3940.24840,22,143.02206,1653.28952,3154.56310,7450.78940,12733.51535,0.00565,0.02185,0.02056,0.04501,0.05710,0.00000,294.89193,1648.37702,609.19616,44.33671
5925229.8355644,1753606.52072958,3001,34,Recreation 4,4,Recreation 1 - 4,2020.34872,167933.01184,0,0.00000,0.00000,3025.09640,8565.78368,27435.06037,0.00000,0.00000,0.01826,0.06425,0.17062,0.00000,0.00000,34832.68127,39517.29699,127724.80950
5925462.17388289,1755509.2865974,3002,541,Residential 4A,4A,Residential 1 - 7,245.13929,3399.11292,0,575.07178,3874.48395,11009.42913,24363.38433,51510.61256,0.03858,0.42879,0.63467,0.88451,1.00000,1114.35895,28491.57704,59284.75307,24169.46257,29279.94553
5925453.2476013,1751098.09317153,3003,542,Residential 4B,4B,Residential 1 - 7,355.01632,6622.82778,22,332.80662,1724.98903,7930.03142,17137.87959,31425.31562,0.00781,0.04192,0.08501,0.13505,0.16604,6.00000,3474.34814,37111.77033,10358.55436,13831.50658
5925465.63313547,1752071.6670501,3004,542,Residential 4B,4B,Residential 1 - 7,288.70026,3590.46920,8,236.67874,3368.46369,8302.01551,16050.49696,30462.44653,0.00730,0.24158,0.33503,0.43097,0.45534,16.00000,28812.51286,15116.30437,2891.42016,11605.01998
5925491.94520985,1752295.07036327,3005,542,Residential 4B,4B,Residential 1 - 7,164.63554,1401.48928,8,573.81745,3077.24300,11853.92521,24493.54909,35185.47060,0.11321,0.41700,0.59022,0.70677,0.61836,327.35714,1618.21899,4428.13579,32107.55660,11354.30548
5925353.52012277,1750637.23457962,3006,542,Residential 4B,4B,Residential 1 - 7,833.96908,31096.72220,22,0.00000,1983.38317,5504.04624,10449.61001,22627.47847,0.00000,0.02220,0.03758,0.06935,0.10439,0.00000,10786.26847,5270.25608,525.54351,3398.48403
5925349.50687477,1750826.94610254,3007,542,Residential 4B,4B,Residential 1 - 7,1226.75583,43345.99595,22,0.00000,1254.01599,8483.25425,19780.03795,30732.14666,0.00000,0.02359,0.07292,0.13043,0.15278,0.00000,4198.69822,22254.68532,11983.29060,6856.73827
